label,category,start_date,end_date,source_file,page,evidence_snippet
Bronze Age,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",498,"bute of the working deﬁ nition for “ contemporary ” Siberian shamans, the pres- ence of a drum, is not present in this prehistoric rock art. Indeed, there is only a very limited number of images of humans, dating to the Bronze Age, holding circular objects in their hands, and within this group it is not clear whether these circular object are even drums. Current research suggests that the drum – a popular compo- nent and icon of Siberian shamanis"
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",498,"ism – is most likely a recently introduced element of Siberian shamanism. Should the absence of the drum in rock art and archaeological deposits, however, necessarily lead to the conclusion that shamans did not exist in prehistoric times? Tradition is not only about continuity but also embraces changes and transforma- tions. If we qualify existing assumptions, and do not assume that drums are indis- pensable to the identiﬁ cation of shamanism, the"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",499,"UNDERSTANDING SIBERIAN ROCK ART 459 pathways in addressing this question. One of these might be the recognition of a symbolic coding in shamanic material culture. From the historical/ethnographic perspective, the drum, dress, headgear, and staff are all argued to be part of the same symbolic repertoire. The drum is perceived of as an animated object, here namely an animal (Potapov 1947 ; Vajn š tejn"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",499,"tes suggests that it can be treated as a core symbolic code for more ancient shamanic (or proto - shamanic) culture. The question of the antiquity of Siberian shamanism should not, therefore, be limited to searching for historical shamans ’ attributes per se in the rock art, but instead be concerned with the use of a methodology of identifying the symbolic code of different phases of shamanism (Rozwadowski 2009 :243 – 281, in press b ). In adopti"
Bronze Age,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",499,"methodology of identifying the symbolic code of different phases of shamanism (Rozwadowski 2009 :243 – 281, in press b ). In adopting this approach, early appear- ances of this symbolic code can arguably be found in the Bronze Age rock art of southern Siberia. 1 On the one hand, we can point to images where the representation of journeying on the animal is suggested – as in the example from Kalbak - Tash – where a human ﬁ gure is standing on a de"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",499,"as in the example from Kalbak - Tash – where a human ﬁ gure is standing on a deer and nearby humans are “ dancing ” with staffs (Figure 26.2 ). Equally, some rock images of human ﬁ gures reveal signiﬁ cant parallels to historical shamans ’ dresses. Body protrusions which signal historical Figure 26.2 Human standing on deer in motion (probably Bronze Age) can be conceptually related to the more recent shamanic idea of riding the drum. Kalbak - Ta"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",499,"is standing on a deer and nearby humans are “ dancing ” with staffs (Figure 26.2 ). Equally, some rock images of human ﬁ gures reveal signiﬁ cant parallels to historical shamans ’ dresses. Body protrusions which signal historical Figure 26.2 Human standing on deer in motion (probably Bronze Age) can be conceptually related to the more recent shamanic idea of riding the drum. Kalbak - Tash, Altai, second millennium BC (after Kubarev 2002 : ﬁ g. 1"
Bronze Age,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",499,"fs (Figure 26.2 ). Equally, some rock images of human ﬁ gures reveal signiﬁ cant parallels to historical shamans ’ dresses. Body protrusions which signal historical Figure 26.2 Human standing on deer in motion (probably Bronze Age) can be conceptually related to the more recent shamanic idea of riding the drum. Kalbak - Tash, Altai, second millennium BC (after Kubarev 2002 : ﬁ g. 1). Height of the composition is about 40 cm."
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",500,"460 ANDRZEJ ROZWADOWSKI shamanic images on drums are present in prehistoric art, possibly dated to the Iron Age and the Bronze Age (Figure 26.3 ). Several paintings and engravings “ decorat- ing ” grave slabs discovered in the village of Karakol in Altai (Plate 19 ) provide further evidence of"
Iron Age,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",500,"460 ANDRZEJ ROZWADOWSKI shamanic images on drums are present in prehistoric art, possibly dated to the Iron Age and the Bronze Age (Figure 26.3 ). Several paintings and engravings “ decorat- ing ” grave slabs discovered in the village of Karakol in Altai (Plate 19 ) provide further evidence of this imagery in some of the most viv"
Bronze Age,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",500,"460 ANDRZEJ ROZWADOWSKI shamanic images on drums are present in prehistoric art, possibly dated to the Iron Age and the Bronze Age (Figure 26.3 ). Several paintings and engravings “ decorat- ing ” grave slabs discovered in the village of Karakol in Altai (Plate 19 ) provide further evidence of this imagery in some of the most vivid portrayals of th"
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",500,"Plate 19 ). In some examples, motifs have bird elements (Figure 26.3 C), a common symbol of the shamanic ability to ﬂ y (and, indeed, many shamanic coats display symbolic birds). Thus, while drums are largely absent in prehistoric rock art, the essential idea of human – animal/object – animal metamorphosis can be clearly recognized in design elements of this prehistoric art (Rozwadowski 2009 :249 – 275). The Bronze Age Figure 26.3 Although drums"
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",500,"amanic coats display symbolic birds). Thus, while drums are largely absent in prehistoric rock art, the essential idea of human – animal/object – animal metamorphosis can be clearly recognized in design elements of this prehistoric art (Rozwadowski 2009 :249 – 275). The Bronze Age Figure 26.3 Although drums are not present in prehistoric art, some aspects of shamanic iconography can still be identiﬁ ed in prehistoric rock art. It particularly conc"
Bronze Age,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",500,"rums are largely absent in prehistoric rock art, the essential idea of human – animal/object – animal metamorphosis can be clearly recognized in design elements of this prehistoric art (Rozwadowski 2009 :249 – 275). The Bronze Age Figure 26.3 Although drums are not present in prehistoric art, some aspects of shamanic iconography can still be identiﬁ ed in prehistoric rock art. It particularly concerns the body protrusions which could symbolically"
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",500,"ntial idea of human – animal/object – animal metamorphosis can be clearly recognized in design elements of this prehistoric art (Rozwadowski 2009 :249 – 275). The Bronze Age Figure 26.3 Although drums are not present in prehistoric art, some aspects of shamanic iconography can still be identiﬁ ed in prehistoric rock art. It particularly concerns the body protrusions which could symbolically express power emanating from the shaman ’ s body or be re"
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",500,"zed in design elements of this prehistoric art (Rozwadowski 2009 :249 – 275). The Bronze Age Figure 26.3 Although drums are not present in prehistoric art, some aspects of shamanic iconography can still be identiﬁ ed in prehistoric rock art. It particularly concerns the body protrusions which could symbolically express power emanating from the shaman ’ s body or be real representations of shamanic dress (C). A, historic Ket shaman drum (after Ivan"
Historic,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",500,"n still be identiﬁ ed in prehistoric rock art. It particularly concerns the body protrusions which could symbolically express power emanating from the shaman ’ s body or be real representations of shamanic dress (C). A, historic Ket shaman drum (after Ivanov 1954 : ﬁ g. 88); B, petroglyphs from Oglakhty in Khakassia, probably ﬁ rst millennium BC (after Sovetova 2005 : ﬁ g. 3D); C, petroglyphs on stone slabs from the graves discovered in Karakol"
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",501,"(Figure 26.3 C, D). Here we address an important part of the argument: even if we focus on the cultural speciﬁ cs of Siberian shamanism, can the phenomenological perspective assist in the identiﬁ cation of shamanism in prehistoric rock art in Siberia? ARE PHENOMENOLOGICAL AND HISTORICAL PERSPECTIVES INCOMPATIBLE? Some critics have argued that the shamanic model of interpreting rock art, which was developed in South Africa and North America, canno"
