SITE_SOURCE_ID;SITE_NAME;LOCALISATION;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;MAIN_CHARAC;CHARAC_LVL1;CHARAC_LVL2;CHARAC_LVL3;CHARAC_LVL4;CHARAC_EXP;BIBLIOGRAPHY;COMMENTS;WEB_IMAGES;DUPLICATE_DB_NAME;DUPLICATE_SCORE;DUPLICATE_FLAG
drive-8f54d297313c;Liang Ulin;South Kalimantan;;;;;;No;Not documented;Not specified;;;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.7152/jipa.v33i0.14511;Description: N. M. E., & Kusmartono, V. P. R. (2013). The excavation of Gua Payung, South Kalimantan, Indonesia. Bulletin of the Indo-Pacific Prehistory Association, 33(Figure 1), hlm. 20–23. Fajari, N. M. E., & Oktrivia, U. (2015). Liang Ulin 2: Informasi Baru Prasejarah Kalimantan Selatan. Naditira Widya, 9(2), hlm. 93–106. Fajari, N. M. E., Wasita, Herwanto, E., Sugiyanto, B., Kuswanta, G. D., Suryono, T., & Wibisono, M. W. (2018). Eksplorasi Arkeologi Kaw ce humans. Thus the supporters of mesolithic culture in the karst area of Bukit Bangkai have a strong affiliation with supporters of mesolithic culture in Niah Cave, Serawak, Tengkorak Cave, Keboboh Cav e, Liang Jon and Liang Ulin [14]. As explained earlier, socio -economic life revolves around the residential caveelection activities, ways of making tools, ways to catch hunter animals and gatherings, ways to gather Advances in Social Science, Ed | Keywords: Karst;;;;
drive-3a90ba3a63bb;Tengkorak Cave;South Kalimantan;;;;;;No;Not documented;Not specified;;;Archaeological Sites;Quarry / Raw material source / Obsidian source / Chert source;;;;No;https://doi.org/10.1080/15564894.2020.1868631 | https://doi.org/10.1080/15564894.2020.1868631 | https://doi.org/10.1088/1742-6596/1341/3/032047 | https://doi.org/10.1088/1742-6596/1341/3/032047;Description: South Kalimantan Archaeology Center since 1994, provi de an overview of the development of prehistoric culture in Bukit Batu Buli, Tabalong Regency. The prehistoric culture is reflected in the findings of the Babi Cave, Tengkorak Cave, and Cupu Cave (a small rock -shelter) sites. Babi cave was used as a place of prehistoric human habitation by developing middle stone tool -making technology (mesolithic) with simple hunting and gathering (Widianto, Si discovery sites that can only provide information regarding the shape of the tool and perhaps the location of the source of the material or small remains of the manufacturing process. The discovery of the Babi Cave and Tengkorak Cave sites in Tabalong was the discovery of the first prehistoric residential site and prehistoric burial site in South Kali -mantan, especially in the karst area in the Meratus Mountains. The prehistor -ic culture h | Keywords: Burial site;;;;
drive-49534c05a918;Gua Balang Metti;South Sulawesi;;;;;;No;Not documented;Not specified;;;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.30883/jba.v40i2.518 | https://doi.org/10.30883/jba.v30i1.385 | https://doi.org/10.30883/jba.v41i2.855 | https://doi.org/10.24164/pnk.v2i1.21;Description: 000 years ago. This research has give early contribution in searching and tracking human of cave culture that until now has never been found in Sulawesi. Keyword: Balang Metti Cave, human skeleton, cave culture. Abstrak Gua Balang Metti adalah salah satu situs gua yang ditemukan di kawasan budaya prasejarah Pattuku, Kabupaten Bone. Situs ini memiliki potensi tinggalan arkeologis yang ba ik, mengingat ditemukannya satu rangka manusia dalam kondisi sanga an sebuah bukti hunian Toalean dan kontak budaya yang terjadi hingga ke wilayah tersebut. Situs dengan indikasi hunian Toalean untuk pertama kalinya ditemukan di wilayah pedalaman Sulawesi Selatan. Situs tersebut adalah Gua Balang Metti, berada di Gugusan Karts Bontocani, Kabupaten Bone. Situs tersebut dilaporkan pada tahun 2016 oleh Balai Arkeologi Sulawesi Selatan (Balar Sulsel) di wilayah barat daya Kabupaten Bone (Tim Penelitian 2016, | Keywords: Cave;;;;
drive-da7350672e14;Gua Batu Ejaya;South Sulawesi;;;;;;No;Not documented;Not specified;;;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.30883/jba.v40i2.518 | https://doi.org/10.30883/jba.v30i1.385 | https://doi.org/10.30883/jba.v41i2.855 | https://doi.org/10.24164/pnk.v2i1.21;Description: rasosiasi dengan tulang dan alat serpih batu. (Hakim dan Suryatman, 2013). Gambar 7: Penggalian (excavation) Balai Arkeologi Sulawesi Selatan di Situs Batu Ejaya tahun 2012 Gambar 8: Gambar stratigrafi Kotak U1B1, Situs Gua Batu Ejaya, Kabupaten Bantaeng, tahun 2012 Penelitian Balai Arkeologi Sulawesi Selatan tahun 2012 membuka dua kotak galian ( excavation). Pada kedua kotak galian ditemukan fragmen gerabah sangat dominan. Dari hasil penggalian kota nteks Sulawesi Selatan, lukisan cap tangan di kawasan Batu Ejaya memiliki beberapa kesamaan. Lukisan cap tangan Batu Ejaya memiliki kesamaan ukuran dan bentuk jari dengan situs lain di Sulawesi Selatan. Artisan di Situs Gua Batu Ejaya juga memakai warna merah dalam | Keywords: Excavated site;;;;
drive-19a71abd3eca;Gua Pasaung;South Sulawesi;;;;;;No;Not documented;Not specified;-4000;-350;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.7152/bippa.v29i0.947 | https://doi.org/10.7152/bippa.v29i0.9476;"""Description: ation, 1, 60–102. Hakim, B. (2017). Interpretasi awal temuan gigi manusia di situs Bala Metti, Bone dan situs Leang Jarie, Maros, Sulawesi Selatan. Walennae, 15, 19-30. Hakim, B., Nur, M., & Rustam. (2009). The sites of Gua Pasaung (Rammang-Rammang) and Mallawa: indicators of cultural contact between the Toalean and Neolithic complexes in South Sulawesi. Bulletin of the Indo-Pacific Prehistory Association, 29, 45-52. u: Uni- versity of Hawai’i Press; 1997. 46. Glover IC. The effects of sink action on archaeo logical deposits in caves: An Indonesia n example. Wld Archaeol. 1979; 10(3):302– 17. 47. Hakim B, Nur M, Rustam. The sites of Gua Pasaung (Ramm ang-Ramma ng) and Mallaw a: indicators of cultural contact between the Toalean and Neolithic complexes in South Sulawesi. BIPPA. 2009; 29:45–52. 48. Bulbeck D. An Archaeologi cal Perspective on the Diversificat io | Keywords: Rock art site""";;;;
drive-887233888b8e;Gua Pondowa;South Sulawesi;;;;;;No;Not documented;Not specified;;;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.30883/jba.v40i2.518 | https://doi.org/10.30883/jba.v30i1.385 | https://doi.org/10.30883/jba.v41i2.855 | https://doi.org/10.24164/pnk.v2i1.21;"""Description: in tahun 1990. Selama bekerja di Balai Arkeologi Sulawesi Selatan telah menghasilkan sejumlah karya ilmiah, di antaranya: Pleistocen cave art from Sulawesi, Indonesia (Jurnal Nature, 2014); Black Drawings at the site of Gua Pondowa, Southeast Sulawesi: Interpretation of their n tahun 1990. Selama bekerja di Balai Arkeologi Sulawesi Selatan telah menghasilkan sejumlah karya ilmiah, di antaranya: Pleistocen cave art from Sulawesi, Indonesia ( Jurnal Nature, 2014); Black Drawings at the site of Gua Pondowa, Southeast Sulawesi: Interpretation of their | Keywords: Cave""";;;;
drive-a09fdd3c9651;Gua Prasejarah;South Sulawesi;;;;;;No;Not documented;Not specified;;;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.30883/jba.v40i2.518 | https://doi.org/10.30883/jba.v30i1.385 | https://doi.org/10.30883/jba.v41i2.855 | https://doi.org/10.24164/pnk.v2i1.21;Description: rehistory, edited by V N Misra and Peter Bellwood, 185–95. New Delhi: Leiden E.J. Brill. Hakim, Budianto, Muhammad Irfan Mahmud, Fakhri, Muhaeminah, Herniati, Andi Muhammad Saiful, and Suryatman. 2018. “Penelitian Situs Gua Prasejarah di Wilayah Maros Dan Pangkep, Sulawesi Selatan”. Makassar. Hakim, Budianto, and Suryatman. 2013. “Stone Tools Technology and Occupation Phases at Batu Ejayya, South Sulawesi”. Review of Indonesian and Malaysian Affairs 135–144. Pasveer, J. (2004). The Djief Hunters: 26,000 Years of Rainforest Exploitation on the Bird’s Hea d of Papua, Indonesia. Singapore: A. A. Balkema. Permana, R. C. E. (2005). Bentuk Gambar Telapak Tangan Pada Gua -Gua Prasejarah di Kabupaten Pangkajene Kepulauan, Sulawesi Selatan. Wacana, 7(2), 161–174. Radiny, H. S., & Artaria, M. D. (2019). Age an d Tooth Wear of Ancient People in Lewoleba Site, East Nusa Tenggara, Indonesia. Internat | Keywords: Rock art site;;;;
drive-a9536cbca916;Gua Sumpang Bita;South Sulawesi;;;;;;No;Not documented;Not specified;-2580000;-11700;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.30883/jba.v40i2.518 | https://doi.org/10.30883/jba.v30i1.385 | https://doi.org/10.30883/jba.v41i2.855 | https://doi.org/10.24164/pnk.v2i1.21;Description: Heekeren, H. R. Rock-paintings and other prehistoric discoveries near Maros (South West Celebes). Laporan Tahunan Dinas Purbakala Republik Indonesia 1952, 22–35 (1952). 5. Samidi. Laporan hasil survai konservasi lukisan Gua Sumpang Bita dan pelaksanaan konservasi lukisan Gua Pettae Kere. Proyek pemugaran dan pemeliharaan peninggalan sejarah dan purbakala Sulawesi Selatan (1985). 6. Samidi. Laporan konservasi lukisan perahu/sampan di Gua Sumpang Bita (t 74 DAFTAR PUSTAKA Budiarto, Eri. 1996. Gua Bulu Sumi dan Gua Sumpang Bita di Desa Balocci Baru Kabupaten Pangkep Sulawesi Selatan : Kajian Arkeologi Ruang Skala Meso. Skripsi. Yogyakarta : Fakultas Sastra Universitas Gadjah Mada. Drajat, Hari Untoro 1995 “Manajemen Sumber Daya Budaya Mati” da | Keywords: Rock art site;;Gua Sumpangbita;0.97;near-match
drive-9948c291f5fe;Gua Tenggera;South Sulawesi;;;;;;No;Not documented;Not specified;-11700;1950;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.30883/jba.v40i2.518 | https://doi.org/10.30883/jba.v30i1.385 | https://doi.org/10.30883/jba.v41i2.855 | https://doi.org/10.24164/pnk.v2i1.21;"""Description: nding (Figure 22) as generally found with stone arti- facts from later times. Flaked and ground Tridacna shell adzes and fragments dated to b e- tween the early and middle Holocene were e x- cavated by Nur (2018:271) at Gua Tenggera in Southeast Sulawesi, but none have yet been r e- ported from South Sulawesi. Thus, this shaping innovation probably reflects contact w ith Aus- tronesian speakers, even if the item is a recycled Austronesian artifact . Records of the South Austral ian Museum. 1930; 4(2):145–2 18. 152. Bellwood P. Archaeolog ical research in Minahasa and the Talaud Islands, northeast Indonesia. Asian Persp. 1976; 19(2):240– 88. 153. Nur M. Prasejarah Gua Tenggera dan Gua Anabahi, Konawe utara, Sulawesi Tenggara, Indonesia . Ph.D. Disser tation, Universitas Sains Malaysia; 2018. 154. Fakhri. Arkeofa una kawasan karst Bontocan i Kabup aten Bone, Sulawesi Selatan, the archaeo f | Keywords: Karst""";;;;
drive-27622ae7c8a7;Gua Uhallie;South Sulawesi;;;;;;No;Not documented;Not specified;;;Archaeological Sites;Rockshelter / Rock shelter / Ceruk;;;;No;https://doi.org/10.30883/jba.v40i2.518 | https://doi.org/10.30883/jba.v30i1.385 | https://doi.org/10.30883/jba.v41i2.855 | https://doi.org/10.24164/pnk.v2i1.21;"""Description: tribution. 1 2 3 4 6 89 1011 12 7 13 14 15 16 17 18 19 20 0 500 km INDONESIA TIMOR LESTE Equator 1. Maros-Pangkep karsts 2. Sangkulirang-Mangkalihat 3. Timor Leste sites 5. Bukit Bulan 6. Muna Island karsts 7. Gua Batti/Gua Uhallie 8. Morowali/Matarombeo 9. Gua Andomo 10. Tomini site 19. Berau Gulf/Triton Gulf/ karsts 11. Batu Cap site 12. Watuwei site 13. Kupang site 14. Matgugul Kakun 15. Sungai Tata 16. Sawai, Seleman Gulf 17. Wata Sika 18. Dun la [see (B) for detail of area shown inside the rectangle]. (B ) Locations of limestone caves or shelters discussed in the study: 1, Leang Tedongnge; 2, Leang Timpuseng; 3, Leang Barugayya 2; 4, Leang Bulu’ Sipong 4; 5, Gua Uhallie; 6, Leang Balangajia 1; 7, Leang Bulu Bettue; and 8, Leang Burung 2. Map data: Shuttle Radar Topography Mission 1 Arc-Second Global by NASA/NGS/USGS and GEBCO_2014 Grid version 20150318 ( Base maps wer | Keywords: Rockshelter""";;;;
drive-f7905e079aef;Leang Batti;South Sulawesi;;;;;;No;Not documented;Not specified;-2580000;1950;Archaeological Sites;Rockshelter / Rock shelter / Ceruk;;;;No;https://doi.org/10.1002/arco.5040 | https://doi.org/10.1038/nature13422 | https://doi.org/10.1073/pnas.1 | https://doi.org/10.1073/pnas.1619013114 | https://doi.org/10.30883/jba.v40i2.585;"""Description: Development of Stone Flake Artifact Technology in the Early Half of Holocene 211at Leang Batti, South Sulawesi ; (Suryatman, Fakhri, Ratno Sardi, Budianto Hakim) inhabited by prehistoric people who have the same rock art tradition as the Maros- Pangkep region. Current excavation data from Leang Batti do not show rehistory Association, 1, hlm. 113–114. Glover, I. C. (1981). Leang Burung 2: an upper Paleolthic rock Shelter in South Sulawesi, Indonesia. MQRSEA, 6, hlm. 1–38. Hakim, B. (2010). Laporan Penelitian Arkeologi Ekskavasi Leang Batti, Kabupaten Bone, Sulawesi Selatan. Makassar. Hakim, B. (2011a). Laporan Penelitian Arkeologi -Prasejarah: Gua Batti Bontocani, Kabupaten Bone, Sulawesi Selatan. Makassar. Hakim, B. (2011b). Pola pikir dan tingkah laku m | Keywords: Rock art site""";;;;
drive-007addb7d769;Leang Cave;South Sulawesi;;;;;;No;Excavated;Not specified;-2580000;1950;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.1016/j.jas.2019.105031 | https://doi.org/10.22459/TA48.11.2018.09 | https://doi.org/10.3406/arch.1976.1271;Description: , 286–316. Cambridge: Cambridge University Press. Forestier, Hubert. 2007. Ribuan Gunung Ribuan Alat Batu “Prasejarah Song Keplek, Gunung Sewu, Jawa Timur . Jakarta: Kepustakaan Populer Gramedia. Glover, Ian. 1976. “Ulu Leang Cave, Maros: “A Premilinary Sequance of Post Pleistocene Cultural Development in South Sulawesi.” Archipel 11: 54–113. ---------. 1978. “Survey and Excavation in The Maros District, South Sulawesi, Indonesia: The 1975 Field Jakarta: Kepustakaan Populer Gramedia, Ecole Francaise d’Extreme-Orient Institut de Recherche pour le Developpement dan Pusat Penelitian dan Pengembangan Arkeologi Nasional. Forum Jakarta-Paris. Glover, I.C. 1976. “Ulu Leang Cave, Maros: a Premilinary Sequance of post Pleistocene cultural development in South Sulawesi”.Archipel, 11: 54-113. ----------. 1978. “Survey and Excavation in The Maros District, South Sulawesi, Indonesia: The 1975 Field | Keywords: Cave;;;;
drive-ac91b62cbf6f;Leang Karassa The;South Sulawesi;;;;;;No;Not documented;Not specified;-11700;1950;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.22459/TT.05.2015.12 | https://doi.org/10.1038/s41598-019-42946-9 | https://doi.org/10.1038/s41559-019-0902-6 | https://doi.org/10.1080/15564894.2021.1991056 | https://doi.org/10.1080/15564894.2021.1991056;Description: THE HOLOCENE PREHISTORY OF SOUTH SULAWESI 137 2.3. Leang Karassa The sequence at Leang Karassa, on the Patanuang Asue River in the Maros karsts (see Fig. 1), can also be loosely related to the Leang-Leang sequence. Broadly, two phases are evident, a ceramic phase excavated by Campbell Ma st partly satisfied by Pasqua's successful application of Flenniken and White's core-reduction sequence to explain the technological differences between the c. 4000 and c. 2500 year old assemblages at Leang Burung 1 and Leang Karassa. The knappers ap­ pear to have followed the same core-reduction strategy despite the typo­ logical differences comparing Leang Burung 1 (and Pammangkulang Batua) with Leang Karassa. These typological differences are precisel | Keywords: Excavated site;;;;
drive-020df4c4abef;Leang Pamelakkang Tedong;South Sulawesi;;;;;;No;Not documented;Not specified;;;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.3406/arch.1976.1271 | https://doi.org/10.1016/j.jasrep.2023.103871 | https://doi.org/10.1016/j.jasrep.2023.103871;"""Description: at did not have paintings in the form of hand drawings and one cave did not have paintings. The paintings in the 6 prehistoric caves are in the form of human images in Leang Batu Tianang, Leang Karama, Leang Ulu Tedong, Leang Pamelakkang Tedong ; pictures of kangkang humans in Leang Tagari and Leang Kassi. The latest data, based on the results of the 2016 BPCB Makassar survey and the Puslitarkenas Survey and the Archaeological Department of Unhas in September sud adalah 5 gambar babi yang dilaporkan di Leang Garunggung, Pangkep (Tim Penyusun 2013, 54), yang sudah rusak atau hilang; 3 gambar lipan masing-masing pada Leang Bulu Tengngae (Maros), Leang Bulu Tianang (Maros), dan Leang Pamelakkang Tedong, Pangkep (diragukan); 1 gambar menyerupai bebek di Leang Bulu Sipong.2, Maros (diragukan); 1 gambar babi yang sudah rusak pada Leang Batanglamara, Pangkep; 1 gambar kalajengking di Leang Ulu | Keywords: Rock art site""";;;;
drive-f13820d249dd;Leang Sakapa;South Sulawesi;;;;;;No;Not documented;Not specified;-2580000;-4000;Archaeological Sites;Rockshelter / Rock shelter / Ceruk;;;;No;https://doi.org/10.3406/arch.1976.1271 | https://doi.org/10.1016/j.jasrep.2023.103871 | https://doi.org/10.1016/j.jasrep.2023.103871;"""Description: ia . Science 2018; 361: 511–516. https:// doi.org/10.11 26/science.aa r8486 PMID: 300725 39 26. Sarasin P, Sarasin F. Reisen in Celebes II. Wiesbade n: C.W. Kreidel’s Verlag; 1905. 27. Bulbeck D, Sumantr i I, Hiscock P. Leang Sakapa o 1, a second dated Pleistocen e site from South Sula- wesi, Indonesia . Mod. Quat. Res. SE Asia. 2004; 18: 111–128. 28. Glover IC. Leang Burung 2: an Upper Palaeolithic rock shelter in south Sulawesi, Indonesia . Mod. ocene habitatio n evidenc e a t Sout h Sulawes i rock shelter s (fro m Bulbec k 1996-97, 2004a, 2006; Bulbec k et al. 2000) based on radiocarbon date s ('=) or artifactual / stratigraphic evidence . Lean g Burun g 2 and Leang Sakapa o 1 , wit h evidence onl y of Pleistocene habitatio n (Bulbec k et al . 2004), are excluded . | Keywords: Rockshelter""";;;;
